gen,avg_fit
1255,0.18118498447052792
1256,0.18103003840905835
1257,0.18082472993041893
1258,0.1805092945963468
1259,0.18043815397170018
1260,0.18042591556038023
1261,0.1803077648302689
1262,0.18009114377200322
1263,0.18007380739685339
1264,0.18007234679723486
1265,0.18006724883340494
1266,0.1799627452865037
1267,0.17992522201114203
1268,0.1799233420780846
1269,0.17991747140994038
1270,0.17977251396521698
1271,0.17975790325741986
1272,0.17974284259070794
1273,0.1796050962676497
1274,0.17951835078514297
1275,0.1791890161966363
1276,0.17915169316477073
1277,0.17909149761403984
1278,0.1790792851165841
1279,0.17835792323465333
1280,0.17832231758524247
1281,0.1781871932740801
1282,0.1779784594537546
1283,0.17796735654084778
1284,0.17783272694891106
1285,0.1775764576784193
1286,0.1775649000949861
1287,0.17673392256748913
1288,0.17641040917520412
1289,0.1763278947199795
1290,0.17628134870826453
1291,0.1762781777936088
1292,0.17618596919736754
1293,0.1761507875930072
1294,0.17612599744819113
1295,0.17607262431116238
1296,0.1760672695644963
1297,0.1760401141906205
1298,0.17603033759639958
1299,0.17602108870268598
1300,0.17601013184974104
1301,0.17599510416431086
1302,0.17578218643281995
1303,0.17575961310129587
1304,0.1755999695629886
1305,0.1754399302493008
1306,0.1753557266812915
1307,0.17517823791377374
1308,0.17509508974677915
1309,0.17478470054880854
1310,0.1747759793556023
1311,0.174690868802346
1312,0.17448813757529155
1313,0.1744613025910095
1314,0.17441645511530257
1315,0.17441400036562107
1316,0.17434073715991588
1317,0.1743288073591605
1318,0.1742039025337163
1319,0.1741648032242501
1320,0.17411830432865189
1321,0.17388592764095256
1322,0.17381723705437577
1323,0.17370655894037737
1324,0.17364625031096637
1325,0.17359992574500005
1326,0.1735828862013856
1327,0.17345248056931345
1328,0.17328995352466245
1329,0.17316847639671015
1330,0.17315371962895115
1331,0.17314353783612638
1332,0.1730943462544572
1333,0.17303785874211275
1334,0.17295982502958893
1335,0.17292767770314585
1336,0.17265978959826914
1337,0.1726426605340329
1338,0.17250584475428002
1339,0.17244962580380094
1340,0.17239870977225955
1341,0.17239604771166445
1342,0.1723545690383035
1343,0.172335543550369
1344,0.17208790830826756
1345,0.17203328659414555
1346,0.17190123660959963
1347,0.1718405510512548
1348,0.1718039324053343
1349,0.1717990040595246
1350,0.17179087417358332
1351,0.1717774507919277
1352,0.17173376944010976
1353,0.17169737459574372
1354,0.1715972269338339
1355,0.17158535131661276
1356,0.17153697248795713
1357,0.1714609671242584
1358,0.17137103188064923
1359,0.1713566567534357
1360,0.17131276809070417
1361,0.17128501669795176
1362,0.17120104164310862
1363,0.17113374569358694
1364,0.17110419446517552
1365,0.17107958100579718
1366,0.1708782938877204
1367,0.1707486350460984
1368,0.17071207058371216
1369,0.17063080234977498
1370,0.1705173985684239
1371,0.17040328333371027
1372,0.17025811622226744
1373,0.17015077157352754
1374,0.1700085044590693
1375,0.1699637182343141
1376,0.16987715414885676
1377,0.1698044563365523
1378,0.16973713682897226
1379,0.16951152130402333
1380,0.16947709120172483
1381,0.1693836929235362
1382,0.16934088321987772
1383,0.16898106450384845
1384,0.1689795850577832
1385,0.1688657124710707
1386,0.1686732454900453
1387,0.16865795631016728
1388,0.1685525504896307
1389,0.16854728290778057
1390,0.16834974152098364
1391,0.168251937885881
1392,0.1681590084130538
1393,0.1681079180518805
1394,0.16797580917218868
1395,0.16794407882337864
1396,0.1679071798365636
1397,0.1678403479807917
1398,0.16780723241814988
1399,0.16776194440675155
1400,0.16764625313793338
1401,0.16760993839096577
1402,0.16753784837656707
1403,0.16732513088857226
1404,0.1671566271645144
1405,0.16712141964628988
1406,0.16694164574711085
1407,0.16687902136056268
1408,0.1667693350408214
1409,0.16670806995424084
1410,0.16652825129475088
1411,0.16652424406902322
1412,0.16650431159584173
1413,0.16649205669388092
1414,0.1662641136327657
1415,0.16624702226142282
1416,0.16604713684781872
1417,0.16601587059275844
1418,0.16599808190288803
1419,0.16599162463909053
1420,0.16584769432571184
1421,0.16573073798915952
1422,0.16570260024424996
1423,0.16563917723952326
1424,0.16563640210024802
1425,0.16551267988933366
1426,0.16533243718479318
1427,0.1653321073719761
1428,0.1649986972393725
1429,0.1649737586787887
1430,0.16496669361708544
1431,0.16485492712079064
1432,0.16475257206881214
1433,0.16467436638246225
1434,0.1644725162267906
1435,0.16445578058212904
1436,0.16439125034865926
1437,0.16431373726922527
1438,0.164217655728189
1439,0.16414570470633466
1440,0.16413652884260202
1441,0.16412990431659016
1442,0.16393714050402938
1443,0.16389822023580675
1444,0.163865679489789
1445,0.16380379953788513
1446,0.16374040951444016
1447,0.16368240015152544
1448,0.16366985548544677
1449,0.16364915030795094
1450,0.16346341622000587
1451,0.1634551190718502
1452,0.16338052248004162
1453,0.16314890671762747
1454,0.16305963581126415
1455,0.16281691242433152
1456,0.16271878839963513
1457,0.16258049081801118
1458,0.16252242727156221
1459,0.16241716751098748
1460,0.16215506762105072
1461,0.16213298665294645
1462,0.16207440011760182
1463,0.16206325244438413
1464,0.16204844620470257
1465,0.1619384960347076
1466,0.16191412993494206
1467,0.1618435311456378
1468,0.16180728942865114
1469,0.16179972022449887
1470,0.16179909829175806
1471,0.16175418014187606
1472,0.16163642047553353
1473,0.16154220708852554
1474,0.16149839852319245
1475,0.16145939580176555
1476,0.16144300881636775
1477,0.16135829875010366
1478,0.16131091407151096
1479,0.16130949587639745
1480,0.16123949546177563
1481,0.16118482191992523
1482,0.16107085274517344
1483,0.16104607202358068
1484,0.16094442606915893
1485,0.16083179263631636
1486,0.1608181266066596
1487,0.16075713008194434
1488,0.16074025544473844
1489,0.16068948311735307
1490,0.16061240821780462
1491,0.1605617701713519
1492,0.16053809667850225
1493,0.16047959730797356
1494,0.16036952228026927
1495,0.16035039313687796
1496,0.1603251247634771
1497,0.16024497082570052
1498,0.16016098399182818
1499,0.16014402218980633
1500,0.16011214813684027
1501,0.1600841022683583
1502,0.1600220244287642
1503,0.16000528407249098
1504,0.1598713965593927
1505,0.1598631818644413
1506,0.15982644071661728
1507,0.15976100114209468
1508,0.1596153322440087
1509,0.15957396193771625
1510,0.15954933198769705
1511,0.1595113446185856
1512,0.15937421551665648
1513,0.15929796750495662
1514,0.15915095815334976
1515,0.1591061530821479
1516,0.1590792827607783
1517,0.1589127932507105
1518,0.15889803412714568
1519,0.15884786959766606
1520,0.1587712022525273
1521,0.15870948720703199
1522,0.15851541356642618
1523,0.1585103556512955
1524,0.15849607475631544
1525,0.15844551680726116
1526,0.1584401432141484
1527,0.1583841951813405
1528,0.1580610893434652
1529,0.15799886073229752
1530,0.15798561874769132
1531,0.1579827941364935
1532,0.15795298141363429
1533,0.1578140289179878
1534,0.15770755120579566
1535,0.15766025840363057
1536,0.15754683342002698
1537,0.15748755192196062
1538,0.15747110368561112
1539,0.1574085476174322
1540,0.15726869755976208
1541,0.15726198351312842
1542,0.15707452968692281
1543,0.1570485592833827
1544,0.15700219938032883
1545,0.15699930645076177
1546,0.1569308914934678
1547,0.15677203950592156
1548,0.15665282395157218
1549,0.15659271556565726
1550,0.15657234491259017
1551,0.1565355401580086
1552,0.15641047278196168
1553,0.1563986890411682
1554,0.15625425929695216
1555,0.15592969757106995
1556,0.15592723104235928
1557,0.15589795544323073
1558,0.15585285589629932
1559,0.15566917607104355
1560,0.15557910654650173
1561,0.15553307881207076
1562,0.15544702122486825
1563,0.15539850104786243
1564,0.15538286320872063
1565,0.1553705800370898
1566,0.15503369509087755
1567,0.1547711287513852
1568,0.15469971956487324
1569,0.1546460613753383
1570,0.1545762706274359
1571,0.154522381568929
1572,0.1544510548356213
1573,0.15438814068495527
1574,0.15428201634363858
1575,0.1542431455473385
1576,0.15417272108766614
1577,0.15413863022140806
1578,0.15406813273175476
1579,0.15404021878839963
1580,0.1539380427776647
1581,0.15391508309398347
1582,0.1538383168049996
1583,0.1536827299643425
1584,0.15367903606079109
1585,0.15365332950750465
1586,0.1536151654529555
1587,0.1535268863408493
1588,0.15336831469419757
1589,0.15332936144469322
1590,0.153305004768151
1591,0.15322891930705385
1592,0.15322135245870744
1593,0.15311918587119586
1594,0.15304779317532471
1595,0.15301409808444716
1596,0.15296354484700456
1597,0.15294960554387077
1598,0.1529045413340269
1599,0.15289356799044107
1600,0.15286571058642603
1601,0.152703298976261
1602,0.15254231734023868
1603,0.1525135129022774
1604,0.15249332600206558
1605,0.15248204169210938
1606,0.15241870820800446
1607,0.1523949687525914
1608,0.15235961517440502
1609,0.15234507042917128
1610,0.15225843566953887
1611,0.15219516814799738
1612,0.15206450337728325
1613,0.1520538127303978
1614,0.1519974547873744
1615,0.15193866565272784
1616,0.1519014863250183
1617,0.15188968609358391
1618,0.15183717282568546
1619,0.1514411665762037
1620,0.1513251219365101
1621,0.1512434956200858
1622,0.15124135654838636
1623,0.15115581723846785
1624,0.15110777057843514
1625,0.15104048876374848
1626,0.15100565581865194
1627,0.15100237889273357
1628,0.15098303301520533
1629,0.15069418766160828
1630,0.1505843529260993
1631,0.15055487237186302
1632,0.1504445240706817
1633,0.1504247847735788
1634,0.150389120229022
1635,0.15020670075988873
1636,0.15018348429337133
1637,0.15018335001243865
1638,0.15012080572328892
1639,0.1500160006332406
1640,0.14984587140315564
1641,0.14981703633971852
1642,0.14980125479642067
1643,0.149634706391207
1644,0.14961041567722821
1645,0.14959031358602648
1646,0.14955886122230513
1647,0.14948776064635774
1648,0.14902778720100113
1649,0.1489139263933178
1650,0.14889596572962133
1651,0.14876711728520706
1652,0.14869560208743243
1653,0.1486738603553686
1654,0.14865799400306065
1655,0.14849109458277737
1656,0.1484638968043965
1657,0.148443201050124
1658,0.14833676809824275
1659,0.14827623331147147
1660,0.1482761320118205
1661,0.14824367607481284
1662,0.14817814697966844
1663,0.14810890042291427
1664,0.14808343416182312
1665,0.1478554863890962
1666,0.14781243874904826
1667,0.1477568370196983
1668,0.1476471554115687
1669,0.14761420711114126
1670,0.1475450147379213
1671,0.1474952130025405
1672,0.14748693234502566
1673,0.14742478854286814
1674,0.14740755346736925
1675,0.14732134275278738
1676,0.14721217235452427
1677,0.14716126810201205
1678,0.14706730914203436
1679,0.14697345148170765
1680,0.1468711718155159
1681,0.14686886783740793
1682,0.1468168422213176
1683,0.14679766360600371
1684,0.14677867816676843
1685,0.14661656574394463
1686,0.14660022351885776
1687,0.14655297547700358
1688,0.14651203628317916
1689,0.14637314032687276
1690,0.14625989438451276
1691,0.14617676741977068
1692,0.14599623495111233
1693,0.14593410292798395
1694,0.14584399099893705
1695,0.14576118442378874
1696,0.14574675275723514
1697,0.14574452652071979
1698,0.14574389516475564
1699,0.14564494896382235
1700,0.1456134494839843
1701,0.1456089357600018
1702,0.14556227431380087
1703,0.1454981327882941
1704,0.14549095464791068
1705,0.14545274818885648
1706,0.1454290935424535
1707,0.1454211709674258
1708,0.14535538508944523
1709,0.14534595008707057
1710,0.14534565796714688
1711,0.14527046535646168
1712,0.14505027760815975
1713,0.1450499360163135
1714,0.14504488752440614
1715,0.14497736541752418
1716,0.1449596756714989
1717,0.14484541673262924
1718,0.14478395846997008
1719,0.14465018403555194
1720,0.14454449551831497
1721,0.1444031966400555
1722,0.14439770054503923
1723,0.14431591874542973
1724,0.14425166885285448
1725,0.1442122727118529
1726,0.14418609499739918
1727,0.14415189105246096
1728,0.14414272225614583
1729,0.1440145240141424
1730,0.14386267819315346
1731,0.14384621111035725
1732,0.14375977895002676
1733,0.14374399976253477
1734,0.14367049390882844
1735,0.14357600960414924
1736,0.14354986722678306
1737,0.14345047577854672
1738,0.1434156569682852
1739,0.14336711558902684
1740,0.14333940188916783
1741,0.14328115458986362
1742,0.14323500199772335
1743,0.14320848740303505
1744,0.14317447898998123
1745,0.1431496794219418
1746,0.14308171677936843
1747,0.14307890159139397
1748,0.1429192132927758
1749,0.1429082658630542
1750,0.14290659088510452
1751,0.14289096718079775
1752,0.1428227854482816
1753,0.14278233626207115
1754,0.14275367317246007
1755,0.1427435172934995
1756,0.14257962152565756
1757,0.1425517971029242
1758,0.1424730472254261
1759,0.1423312936766402
1760,0.14231572415586766
1761,0.142223075023935
1762,0.14219389836865157
1763,0.14206700053146978
1764,0.14206368826846386
1765,0.14194101910275836
1766,0.14167012498963447
1767,0.14147897961568326
1768,0.14141698894090507
1769,0.14137969889032123
1770,0.14133363110719105
1771,0.14128859045540554
1772,0.141203008740982
1773,0.14113085040821405
1774,0.14107849026769492
1775,0.14103975375232752
1776,0.1410027581774732
1777,0.14095639120700182
1778,0.14092328035597168
1779,0.14089728875017904
1780,0.1408237711174435
1781,0.14076619051119102
1782,0.14076530943980822
1783,0.1407452591763349
1784,0.14072470477041257
1785,0.14070024208260776
1786,0.14058131629237625
1787,0.140350536841034
1788,0.14028478394433513
1789,0.1400418579581006
1790,0.13999076759692727
1791,0.13993989632569676
1792,0.13985349007923045
1793,0.13977968974979457
1794,0.13975328587798055
1795,0.1396417808761336
1796,0.13960449553716142
1797,0.1395093021349255
1798,0.13950690392458406
1799,0.13950193553007517
1800,0.13941980978281354
1801,0.13941023343208872
1802,0.13940812498586516
1803,0.1393394885828226
1804,0.13918006177865225
1805,0.13917365398677733
1806,0.1391638632577214
1807,0.13913488920173991
1808,0.139131734777725
1809,0.1390685944696987
1810,0.13902521937263948
1811,0.13901422247099532
1812,0.1389699333212716
1813,0.13895337436204777
1814,0.13891672273484557
1815,0.13887205194457636
1816,0.1388618395262757
1817,0.13885538461828406
1818,0.13876351761388908
1819,0.138733313827261
1820,0.13870734577952673
1821,0.13865392317057543
1822,0.13863601197880152
1823,0.13857217435224764
1824,0.13850543908451501
1825,0.1384968239025714
1826,0.13840278955680696
1827,0.1383930176741977
1828,0.13828665068487989
1829,0.13820626587813134
1830,0.13819386962782038
1831,0.13814698438006498
1832,0.13814317268622173
1833,0.1380608820325516
1834,0.13804847871482312
1835,0.13800614959555527
1836,0.13797668082034814
1837,0.13784823286292602
1838,0.13783788145208103
1839,0.13781356011262635
1840,0.13779804948699972
1841,0.13776371126112882
1842,0.13771985793548486
1843,0.13771263503479053
1844,0.13770882569675313
1845,0.13765801567647437
1846,0.13764850057670128
1847,0.13754040207009371
1848,0.1375398720137805
1849,0.1375292143481768
1850,0.13748560838214563
1851,0.13746333188215693
1852,0.13737422588220216
1853,0.13735642541330256
1854,0.13731511164635019
1855,0.1372046007945662
1856,0.13707483358587572
1857,0.1369889550399168
1858,0.13696761379484512
1859,0.13690690467844194
1860,0.13690598591416575
1861,0.13684756192942382
1862,0.13670354916284083
1863,0.1366587912077557
1864,0.1366469886205155
1865,0.13662942608800538
1866,0.13661437484451683
1867,0.13656950616655736
1868,0.13645069816661767
1869,0.13637496136478428
1870,0.13637140880958304
1871,0.13623299343766726
1872,0.13622205071955734
1873,0.13622061603380298
1874,0.13610717927117022
1875,0.1358043168728468
1876,0.1357237742271072
1877,0.13569235248886174
1878,0.13562543582407974
1879,0.1354155947750111
1880,0.135369180688423
1881,0.13533201785135432
1882,0.13523985637122976
1883,0.1351558483351049
1884,0.13514058506909107
1885,0.13442740018921834
1886,0.13441546332104545
1887,0.13437947838689493
1888,0.1343425581978274
1889,0.1342870059404
1890,0.1342732009181989
1891,0.13426148785158046
1892,0.1342371405982616
1893,0.13422630389141432
1894,0.13413104217080912
1895,0.13409493473475512
1896,0.13399151250273272
1897,0.13396788377019397
1898,0.13395884218739398
1899,0.13393701093470836
1900,0.13387546315142743
1901,0.1338474903129264
1902,0.1337451281935304
1903,0.13373387450905005
1904,0.13365600334712893
1905,0.13349604884245125
1906,0.13346470955741005
1907,0.1334496253326398
1908,0.1333840326307378
1909,0.1333719897513023
1910,0.13328164224167174
1911,0.13325179418172498
1912,0.1332339630873495
1913,0.13294419190205878
1914,0.1328752751581217
1915,0.13287523510942248
1916,0.1328619507203112
1917,0.13285646640432414
1918,0.13277161027809817
1919,0.13276295504745536
1920,0.13265731835794678
1921,0.13261924617982526
1922,0.13242889235663508
1923,0.132427799262727
1924,0.1323871380539913
1925,0.13228292191540206
1926,0.13225972429533137
1927,0.13216540254125486
1928,0.13205674335285825
1929,0.13189802329043882
1930,0.13178563721720907
1931,0.13175520962902654
1932,0.131595886480313
1933,0.13158545261626373
1934,0.1315739138792772
1935,0.13147204883491267
1936,0.13140114614665552
1937,0.13126534807502394
1938,0.13118135417373408
1939,0.13115289603923078
1940,0.1310892939932605
1941,0.13108101804735736
1942,0.13103383361226073
1943,0.1310321609901169
1944,0.13102638926581783
1945,0.1310123251049747
1946,0.13094672297984938
1947,0.13079928251577447
1948,0.13077812502355807
1949,0.13075068459717604
1950,0.1307332233643169
1951,0.1306788560772252
1952,0.13056206464708145
1953,0.13055941672132138
1954,0.13053479383871966
1955,0.13050418720929355
1956,0.13050187380796224
1957,0.1304990609757936
1958,0.13041624497742196
1959,0.13034513262244538
1960,0.13033304262689313
1961,0.13032858779805656
1962,0.13013133146376582
1963,0.13006182105675795
1964,0.12998447523953835
1965,0.12993451802097233
1966,0.12979438997821352
1967,0.12977382850487368
1968,0.12967354420622537
1969,0.1296429140187409
1970,0.12943590700409344
1971,0.1293577555012778
1972,0.12932005789628423
1973,0.1292872203187311
1974,0.12915260957324107
1975,0.12904968206044432
1976,0.1289757757197458
1977,0.12894229500719934
1978,0.12891833410603765
1979,0.12888448824358656
1980,0.12885938477659423
1981,0.12873699359597743
1982,0.12870576032219885
1983,0.12865874550512246
1984,0.12865512698735782
1985,0.12864135965805007
1986,0.12861335383826733
1987,0.12857002350151903
1988,0.12843080008820137
1989,0.12839142043784066
1990,0.12838935204031632
1991,0.12835209968262584
1992,0.1283204070267092
1993,0.12829860639949944
1994,0.12825118402801336
1995,0.1281862462401339
1996,0.1281729806974693
1997,0.12811045289896042
1998,0.1280899361859315
1999,0.12800092677401603
2000,0.12790733767555465
2001,0.1277711791656301
2002,0.12775091687963153
2003,0.1277488296356605
2004,0.12773093493452745
2005,0.12768814878892734
2006,0.12767780444549984
2007,0.12766935652577063
2008,0.12760880995997015
2009,0.12756857750789666
2010,0.127522387222863
2011,0.12749775727284376
2012,0.12748639993290664
2013,0.12745640345719217
2014,0.12730948598201294
2015,0.12714512376461543
2016,0.12713329526351103
2017,0.12711199171133275
2018,0.1270521212618073
2019,0.1269027443253349
2020,0.12687906612087357
2021,0.12687024362801638
2022,0.12681731338248486
2023,0.12681232849733512
2024,0.12680092875289292
2025,0.12678347223164543
2026,0.1267801199199403
2027,0.1266798379770978
2028,0.12666757129610784
2029,0.12651878095528868
2030,0.12649482476573867
2031,0.12649419812138618
2032,0.1263702261950532
2033,0.1261506556678804
2034,0.12605758013509133
2035,0.12601258424361672
2036,0.12600044477614192
2037,0.12570543192286526
2038,0.12565934058167674
2039,0.1256417898281958
2040,0.12560131472812117
2041,0.12543534585114322
2042,0.12537534818810261
2043,0.12512733601706735
2044,0.12508188781087215
2045,0.12506381642430137
2046,0.12502939338942035
2047,0.12496448622701675
2048,0.12492168830238747
2049,0.12488791782572314
2050,0.12471364473317201
2051,0.12464454423637968
2052,0.124603522589351
2053,0.12453315466901871
2054,0.12451235525928941
2055,0.1244820643078454
2056,0.12440847600093478
2057,0.12425978460396077
2058,0.12423252086301649
2059,0.12398427546720342
2060,0.12397048693564315
2061,0.12394290044929929
2062,0.1239069367174013
2063,0.12389535557590972
2064,0.1238728505627549
2065,0.12383887277517697
2066,0.12381308612449209
2067,0.1237550649825482
2068,0.12370328201445899
2069,0.12368456984870073
2070,0.12366243234125637
2071,0.12364554828082713
2072,0.12359120926340547
2073,0.12354069136305042
2074,0.123440480094383
2075,0.12341023154744404
2076,0.12338722945925776
2077,0.12333496119516626
2078,0.12327743712825384
2079,0.12322456342206241
2080,0.12318315542287657
2081,0.12302784185569653
2082,0.12291281727993005
2083,0.12287876646237118
2084,0.12286788263940716
2085,0.1228292709817491
2086,0.1227917712644458
2087,0.12276782449811913
2088,0.1227600173575774
2089,0.1227471334554583
2090,0.12270747110839722
2091,0.12269212538917912
2092,0.12267921792900166
2093,0.12265746677371449
2094,0.12240492909966755
2095,0.12233441747517923
2096,0.12207045178702007
2097,0.1220379675803424
2098,0.12193143568461602
2099,0.12189937552298889
2100,0.12182998997369036
2101,0.12179821486456943
2102,0.12170275054466231
2103,0.12168388760733051
2104,0.12165956862368169
2105,0.12165247293650255
2106,0.12156574865624835
2107,0.12152941977444573
2108,0.12143533124514704
2109,0.12137567988556437
2110,0.12133328715953894
2111,0.12131671170967426
2112,0.12129204877837332
2113,0.12126740233771324
2114,0.12123782048382598
2115,0.12122048646448198
2116,0.12118285717785769
2117,0.12116214728875017
2118,0.1211454422695645
2119,0.12113473513203821
2120,0.12109820365093366
2121,0.12102004036908881
2122,0.12096547755011271
2123,0.12093671787246232
2124,0.12078189666870208
2125,0.12076831073644376
2126,0.12071728398202802
2127,0.12069917019095219
2128,0.1206170774249723
2129,0.12059178078190139
2130,0.12051895340027591
2131,0.12040486407942647
2132,0.12037267670428417
2133,0.12035940173839624
2134,0.12035479378218031
2135,0.12026544042261272
2136,0.12025236334441504
2137,0.1202065170070335
2138,0.12014391382273786
2139,0.1199981671830593
2140,0.11990099019230914
2141,0.11983491219440487
2142,0.11979148998122893
2143,0.11978929437018944
2144,0.11977537626930819
2145,0.11977023590097323
2146,0.11973956095317789
2147,0.11972845804027109
2148,0.1197244036984267
2149,0.11967392820257669
2150,0.11964677754031255
2151,0.11964141808203481
2152,0.11962808186519513
2153,0.11956774025450241
2154,0.1195598812862323
2155,0.1195594407505409
2156,0.1195261320118205
2157,0.11951596670963656
2158,0.11950702878229338
2159,0.11944207685957889
2160,0.11939109486547406
2161,0.11935189190055107
2162,0.11928273250861282
2163,0.11921056475262154
2164,0.11919736517252037
2165,0.11915499836035914
2166,0.1190956862368169
2167,0.1190803593640455
2168,0.11894975820008896
2169,0.11876223134390242
2170,0.11874579488658209
2171,0.1186984761705528
2172,0.11863570101243112
2173,0.11863036511221174
2174,0.11858032779624729
2175,0.11856858881576468
2176,0.11856623536573414
2177,0.11855495812319546
2178,0.11855341742617846
2179,0.1185517094669471
2180,0.11850636020459702
2181,0.11844711168781238
2182,0.11843440447113102
2183,0.11839845251826221
2184,0.11838849923860355
2185,0.11838221394863213
2186,0.11827583046867343
2187,0.11825808418330808
2188,0.1181235558910223
2189,0.11809906022193575
2190,0.11809504121717891
2191,0.11806203166579973
2192,0.11803313299560501
2193,0.11801503805097587
2194,0.11799982661269044
2195,0.11794390213794091
2196,0.11785383025759323
2197,0.11785110459024056
2198,0.11782220356424
2199,0.1176633233070237
2200,0.11765421340585445
2201,0.11762043586177262
2202,0.11755441440320842
2203,0.11755077468319124
2204,0.11753649378821117
2205,0.11753419923332654
2206,0.11746329654506939
2207,0.1174436043640832
2208,0.11744231338248487
2209,0.11741092698132694
2210,0.11725657693873397
2211,0.1171798106497501
2212,0.11704865351561616
2213,0.11702935475420465
2214,0.11701338239063407
2215,0.11700456460938854
2216,0.1169493327415549
2217,0.11686008539324996
2218,0.11684398817197006
2219,0.11680371331539152
2220,0.1167618011737567
2221,0.11674194408636196
2222,0.11668548719949341
2223,0.11661210384769055
2224,0.11652735844433891
2225,0.11651165464263367
2226,0.11650430217261837
2227,0.11650144458013886
2228,0.11649508861599234
2229,0.11632926579897626
2230,0.11628063725490197
2231,0.1162772708083618
2232,0.11624993168163074
2233,0.11620353408568349
2234,0.11614208289044184
2235,0.1161035701766289
2236,0.11608738107892139
2237,0.11608636572660591
2238,0.11599203219350024
2239,0.11598870815146513
2240,0.11596802653202765
2241,0.1159408805813752
2242,0.11593302632471673
2243,0.115796194054323
2244,0.11574402473407663
2245,0.11573175569728084
2246,0.11568568791415067
2247,0.11561227864848361
2248,0.11548118512110726
2249,0.11545824899548439
2250,0.11536504860498602
2251,0.11535713545318166
2252,0.11527952578570837
2253,0.11525622215437502
2254,0.11519378623229376
2255,0.11510187917919955
2256,0.11504351408960355
2257,0.11502171110658796
2258,0.11500478228584783
2259,0.11494838664993103
2260,0.11487610817106543
2261,0.11481611521963649
2262,0.11478963360622989
2263,0.11473893666463125
2264,0.11466145185486729
2265,0.11465597460629773
2266,0.11465434438865896
2267,0.1146393119916171
2268,0.1146355615487256
2269,0.11458643121800816
2270,0.11447514295029815
2271,0.11447229949265365
2272,0.11444861422077482
2273,0.11440642880566299
2274,0.11440346520192082
2275,0.11433300304935508
2276,0.11430329633775847
2277,0.11425475731430595
2278,0.11423585432827495
2279,0.11419728507512193
2280,0.11415932361987471
2281,0.11409781824109883
2282,0.11405963769590881
2283,0.11402874601397653
2284,0.11401841109377238
2285,0.11400642946528862
2286,0.11398210341422228
2287,0.1139424740484429
2288,0.11392006797913322
2289,0.11391479097405975
2290,0.11387667639143316
2291,0.1137918461790714
2292,0.11374434606599272
2293,0.11374326475111382
2294,0.11368546976653021
2295,0.11360644190394344
2296,0.11355347396551854
2297,0.11292595325327363
2298,0.11285469954994685
2299,0.1128488147469676
2300,0.11274002598924998
2301,0.11269755316582611
2302,0.11264846052800205
2303,0.11264123998311358
2304,0.1126109184061937
2305,0.11260568144981944
2306,0.11255603519762385
2307,0.11245466016087327
2308,0.11241197060331246
2309,0.11241119554319229
2310,0.11239130311871
2311,0.11229100704103248
2312,0.1122752019396763
2313,0.11219457212912078
2314,0.11217498595939722
2315,0.11213859111503117
2316,0.11213256025209008
2317,0.11211303062170658
2318,0.11207438598276681
2319,0.11206251507715735
2320,0.11198011605641872
2321,0.11197833742301226
2322,0.11197799111955432
2323,0.11194890162908686
2324,0.11187657838991037
2325,0.1117950321708845
2326,0.11167032052151887
2327,0.1115822699225788
2328,0.1115146747857159
2329,0.11150573685837273
2330,0.1114922168886778
2331,0.11147993136124115
2332,0.1114237406804321
2333,0.11141831997120263
2334,0.1114077070659098
2335,0.11140165971232784
2336,0.1113423146075039
2337,0.1113284459785452
2338,0.11131027093651763
2339,0.11128034513497825
2340,0.11124653932122637
2341,0.11115367109935093
2342,0.11112352620786876
2343,0.11111657422484565
2344,0.11110969998341513
2345,0.11106354503546902
2346,0.11103819420886386
2347,0.1109819446329089
2348,0.11092756792259388
2349,0.11091594437659724
2350,0.11091441781441527
2351,0.11089119899209203
2352,0.11085382413249806
2353,0.11084345151940053
2354,0.11081354692011368
2355,0.11080648892582792
2356,0.11075672017172883
2357,0.11074272197344913
2358,0.11070623996426714
2359,0.1106705188803703
2360,0.11062092916751476
2361,0.11060557166926747
2362,0.11058784423034881
2363,0.11056772564850623
2364,0.11055910575495097
2365,0.11054882737408689
2366,0.11053743469706222
2367,0.11047349105924568
2368,0.11045855760604896
2369,0.11043708443585047
2370,0.11042604041808958
2371,0.11041735927358255
2372,0.11037030911941863
2373,0.110354294351343
2374,0.1103144364723975
2375,0.11030673063150674
2376,0.11029838872304015
2377,0.11025776049558617
2378,0.11025666269006641
2379,0.11020030945865467
2380,0.1101058793375097
2381,0.11005259336529691
2382,0.10996493383012566
2383,0.10994907454523524
2384,0.10993276530143006
2385,0.1097746648159456
2386,0.10974983226662445
2387,0.10969276051443261
2388,0.10966427882187092
2389,0.10959538328018635
2390,0.1095918495714318
2391,0.10956468241852681
2392,0.10932538201747442
2393,0.10931815676097428
2394,0.10930656855206519
2395,0.10928309294690579
2396,0.10926267282191615
2397,0.10923808998801365
2398,0.10917917363985194
2399,0.10916149331705001
2400,0.10911059613195528
2401,0.10910011279598344
2402,0.10906984304679196
2403,0.1089859787148231
2404,0.10897062828399334
2405,0.10895190433920589
2406,0.10893485772817393
2407,0.10891271079750624
2408,0.10886790572630436
2409,0.10881968238083392
2410,0.10880035534975235
2411,0.1087964847607632
2412,0.10877665829884434
2413,0.10874597157201982
2414,0.10870388745655894
2415,0.10866303542755049
2416,0.10862677250831128
2417,0.10861195684540637
2418,0.10851552428930049
2419,0.10847956998062586
2420,0.10845746545446322
2421,0.10843482144876405
2422,0.10840855656949439
